ÅR,Måned,Dato,Måler,Parti,Oppslutning
2014,Okt,2014-10-08,Norstat,Sp,5.3
2014,Okt,2014-10-13,Norfakta,Sp,6.5
2014,Okt,2014-10-16,Opinion,Sp,4.6
2014,Okt,2014-10-16,Respons,Sp,5.0
2014,Okt,2014-10-25,Sentio,Sp,5.1
2014,Okt,2014-10-27,Ipsos,Sp,5.6
2014,Okt,2014-10-30,Norstat,Sp,5.2
2014,Okt,2014-10-31,InFact,Sp,4.7
2014,Okt,2014-10-02,Norstat,Unnamed: 12,3.4
2014,Okt,2014-10-06,Kantar TNS,Unnamed: 12,4.5
2014,Okt,2014-10-08,Norstat,Unnamed: 12,4.0
2014,Okt,2014-10-13,Norfakta,Unnamed: 12,3.5
2014,Okt,2014-10-16,Opinion,Unnamed: 12,3.0
2014,Okt,2014-10-16,Respons,Unnamed: 12,3.7
2014,Okt,2014-10-25,Sentio,Unnamed: 12,3.3
2014,Okt,2014-10-27,Ipsos,Unnamed: 12,3.8
2014,Okt,2014-10-30,Norstat,Unnamed: 12,3.9
2014,Okt,2014-10-31,InFact,Unnamed: 12,3.3
2014,Okt,2014-10-02,Norstat,Unnamed: 6,14.9
2014,Okt,2014-10-06,Kantar TNS,Unnamed: 6,13.8
2014,Okt,2014-10-08,Norstat,Unnamed: 6,14.3
2014,Okt,2014-10-13,Norfakta,Unnamed: 6,13.3
2014,Okt,2014-10-16,Opinion,Unnamed: 6,13.8
2014,Okt,2014-10-16,Respons,Unnamed: 6,12.8
2014,Okt,2014-10-25,Sentio,Unnamed: 6,12.2
2014,Okt,2014-10-27,Ipsos,Unnamed: 6,12.2
2014,Okt,2014-10-30,Norstat,Unnamed: 6,13.2
2014,Okt,2014-10-31,InFact,Unnamed: 6,14.1
2014,Okt,2014-10-02,Norstat,V,3.9
2014,Okt,2014-10-06,Kantar TNS,V,5.2
2014,Okt,2014-10-08,Norstat,V,4.6
2014,Okt,2014-10-13,Norfakta,V,4.4
2014,Okt,2014-10-16,Opinion,V,4.5
2014,Okt,2014-10-16,Respons,V,4.4
2014,Okt,2014-10-25,Sentio,V,3.6
2014,Okt,2014-10-27,Ipsos,V,5.4
2014,Okt,2014-10-30,Norstat,V,4.7
2014,Okt,2014-10-31,InFact,V,4.8
2014,Sep,2014-09-01,Kantar TNS,Ap,34.1
2014,Sep,2014-09-03,Norstat,Ap,35.3
2014,Sep,2014-09-06,Norfakta,Ap,36.2
2014,Sep,2014-09-09,Norstat,Ap,37.6
2014,Sep,2014-09-17,Opinion,Ap,34.8
2014,Sep,2014-09-19,Respons,Ap,34.2
2014,Sep,2014-09-27,Ipsos,Ap,34.0
2014,Sep,2014-09-27,Sentio,Ap,34.1
2014,Sep,2014-09-01,Kantar TNS,H,26.7
2014,Sep,2014-09-03,Norstat,H,27.0
2014,Sep,2014-09-06,Norfakta,H,25.2
2014,Sep,2014-09-09,Norstat,H,25.8
2014,Sep,2014-09-17,Opinion,H,27.5
2014,Sep,2014-09-19,Respons,H,26.4
2014,Sep,2014-09-27,Ipsos,H,28.5
2014,Sep,2014-09-27,Sentio,H,25.8
2014,Sep,2014-09-01,Kantar TNS,KrF,4.9
2014,Sep,2014-09-03,Norstat,KrF,4.8
2014,Sep,2014-09-06,Norfakta,KrF,4.8
2014,Sep,2014-09-09,Norstat,KrF,5.9
2014,Sep,2014-09-17,Opinion,KrF,5.0
2014,Sep,2014-09-19,Respons,KrF,5.0
2014,Sep,2014-09-27,Ipsos,KrF,4.9
2014,Sep,2014-09-27,Sentio,KrF,5.5
2014,Sep,2014-09-01,Kantar TNS,NKP,1.1
2014,Sep,2014-09-03,Norstat,NKP,1.2
2014,Sep,2014-09-06,Norfakta,NKP,1.0
2014,Sep,2014-09-09,Norstat,NKP,0.8
2014,Sep,2014-09-17,Opinion,NKP,1.4
2014,Sep,2014-09-19,Respons,NKP,1.2
2014,Sep,2014-09-27,Ipsos,NKP,1.6
2014,Sep,2014-09-27,Sentio,NKP,1.5
2014,Sep,2014-09-01,Kantar TNS,SF,4.3
2014,Sep,2014-09-03,Norstat,SF,2.4
2014,Sep,2014-09-06,Norfakta,SF,3.6
2014,Sep,2014-09-09,Norstat,SF,3.2
2014,Sep,2014-09-17,Opinion,SF,3.4
2014,Sep,2014-09-19,Respons,SF,3.6
2014,Sep,2014-09-27,Ipsos,SF,4.0
2014,Sep,2014-09-27,Sentio,SF,4.2
2014,Sep,2014-09-01,Kantar TNS,Sp,5.3
2014,Sep,2014-09-03,Norstat,Sp,4.9
2014,Sep,2014-09-06,Norfakta,Sp,5.3
2014,Sep,2014-09-09,Norstat,Sp,4.6
2014,Sep,2014-09-17,Opinion,Sp,3.8
2014,Sep,2014-09-19,Respons,Sp,5.4
2014,Sep,2014-09-27,Ipsos,Sp,4.7
2014,Sep,2014-09-27,Sentio,Sp,5.6
2014,Sep,2014-09-01,Kantar TNS,Unnamed: 12,4.1
2014,Sep,2014-09-03,Norstat,Unnamed: 12,3.9
2014,Sep,2014-09-06,Norfakta,Unnamed: 12,3.2
2014,Sep,2014-09-09,Norstat,Unnamed: 12,3.3
2014,Sep,2014-09-17,Opinion,Unnamed: 12,4.1
2014,Sep,2014-09-19,Respons,Unnamed: 12,3.2
2014,Sep,2014-09-27,Ipsos,Unnamed: 12,2.6
2014,Sep,2014-09-27,Sentio,Unnamed: 12,3.8
2014,Sep,2014-09-01,Kantar TNS,Unnamed: 6,12.3
2014,Sep,2014-09-03,Norstat,Unnamed: 6,15.1
2014,Sep,2014-09-06,Norfakta,Unnamed: 6,15.3
2014,Sep,2014-09-09,Norstat,Unnamed: 6,13.3
2014,Sep,2014-09-17,Opinion,Unnamed: 6,14.3
2014,Sep,2014-09-19,Respons,Unnamed: 6,15.8
2014,Sep,2014-09-27,Ipsos,Unnamed: 6,13.0
2014,Sep,2014-09-27,Sentio,Unnamed: 6,13.7
2014,Sep,2014-09-01,Kantar TNS,V,6.0
2014,Sep,2014-09-03,Norstat,V,4.8
2014,Sep,2014-09-06,Norfakta,V,4.4
2014,Sep,2014-09-09,Norstat,V,4.7
2014,Sep,2014-09-17,Opinion,V,5.0
2014,Sep,2014-09-19,Respons,V,4.4
2014,Sep,2014-09-27,Ipsos,V,4.4
2014,Sep,2014-09-27,Sentio,V,4.5
2015,Apr,2015-04-01,Norstat,Ap,41.7
2015,Apr,2015-04-11,Norfakta,Ap,37.3
2015,Apr,2015-04-13,Kantar TNS,Ap,39.6
2015,Apr,2015-04-15,Norstat,Ap,41.5
2015,Apr,2015-04-16,Respons,Ap,37.3
2015,Apr,2015-04-22,Opinion,Ap,40.4
2015,Apr,2015-04-25,Ipsos,Ap,38.8
2015,Apr,2015-04-01,Norstat,H,22.3
2015,Apr,2015-04-11,Norfakta,H,24.7
2015,Apr,2015-04-13,Kantar TNS,H,22.6
2015,Apr,2015-04-15,Norstat,H,22.2
2015,Apr,2015-04-16,Respons,H,25.2
2015,Apr,2015-04-22,Opinion,H,21.8
2015,Apr,2015-04-25,Ipsos,H,22.3
2015,Apr,2015-04-01,Norstat,KrF,6.5
2015,Apr,2015-04-11,Norfakta,KrF,5.3
2015,Apr,2015-04-13,Kantar TNS,KrF,5.4
2015,Apr,2015-04-15,Norstat,KrF,4.8
2015,Apr,2015-04-16,Respons,KrF,5.2
2015,Apr,2015-04-22,Opinion,KrF,7.1
2015,Apr,2015-04-25,Ipsos,KrF,5.4
2015,Apr,2015-04-01,Norstat,NKP,1.8
2015,Apr,2015-04-11,Norfakta,NKP,0.8
2015,Apr,2015-04-13,Kantar TNS,NKP,2.0
2015,Apr,2015-04-15,Norstat,NKP,1.1
2015,Apr,2015-04-16,Respons,NKP,1.4
2015,Apr,2015-04-22,Opinion,NKP,0.5
2015,Apr,2015-04-25,Ipsos,NKP,1.9
2015,Apr,2015-04-01,Norstat,SF,2.6
2015,Apr,2015-04-11,Norfakta,SF,3.8
2015,Apr,2015-04-13,Kantar TNS,SF,5.1
2015,Apr,2015-04-15,Norstat,SF,3.8
2015,Apr,2015-04-16,Respons,SF,3.1
2015,Apr,2015-04-22,Opinion,SF,3.1
2015,Apr,2015-04-25,Ipsos,SF,4.0
2015,Apr,2015-04-01,Norstat,Sp,5.9
2015,Apr,2015-04-11,Norfakta,Sp,5.6
2015,Apr,2015-04-13,Kantar TNS,Sp,4.7
2015,Apr,2015-04-15,Norstat,Sp,5.7
2015,Apr,2015-04-16,Respons,Sp,5.8
2015,Apr,2015-04-22,Opinion,Sp,6.1
2015,Apr,2015-04-25,Ipsos,Sp,5.1
2015,Apr,2015-04-01,Norstat,Unnamed: 12,4.3
2015,Apr,2015-04-11,Norfakta,Unnamed: 12,3.3
2015,Apr,2015-04-13,Kantar TNS,Unnamed: 12,4.1
2015,Apr,2015-04-15,Norstat,Unnamed: 12,3.8
2015,Apr,2015-04-16,Respons,Unnamed: 12,4.4
2015,Apr,2015-04-22,Opinion,Unnamed: 12,4.4
2015,Apr,2015-04-25,Ipsos,Unnamed: 12,3.6
2015,Apr,2015-04-01,Norstat,Unnamed: 6,10.0
2015,Apr,2015-04-11,Norfakta,Unnamed: 6,11.7
2015,Apr,2015-04-13,Kantar TNS,Unnamed: 6,8.6
2015,Apr,2015-04-15,Norstat,Unnamed: 6,11.8
2015,Apr,2015-04-16,Respons,Unnamed: 6,10.9
2015,Apr,2015-04-22,Opinion,Unnamed: 6,11.3
2015,Apr,2015-04-25,Ipsos,Unnamed: 6,13.0
2015,Apr,2015-04-01,Norstat,V,3.8
2015,Apr,2015-04-11,Norfakta,V,6.0
2015,Apr,2015-04-13,Kantar TNS,V,6.5
2015,Apr,2015-04-15,Norstat,V,3.7
2015,Apr,2015-04-16,Respons,V,5.0
2015,Apr,2015-04-22,Opinion,V,4.6
2015,Apr,2015-04-25,Ipsos,V,5.0
2015,Aug,2015-08-08,Norfakta,Ap,36.4
2015,Aug,2015-08-10,Kantar TNS,Ap,37.4
2015,Aug,2015-08-12,Norstat,Ap,37.4
2015,Aug,2015-08-19,Opinion,Ap,37.6
2015,Aug,2015-08-23,Ipsos,Ap,38.3
2015,Aug,2015-08-27,Kantar TNS,Ap,36.3
2015,Aug,2015-08-27,Sentio,Ap,34.2
2015,Aug,2015-08-28,Respons,Ap,33.1
2015,Aug,2015-08-08,Norfakta,H,26.2
2015,Aug,2015-08-10,Kantar TNS,H,24.4
2015,Aug,2015-08-12,Norstat,H,24.7
2015,Aug,2015-08-19,Opinion,H,21.7
2015,Aug,2015-08-23,Ipsos,H,24.0
2015,Aug,2015-08-27,Kantar TNS,H,24.9
2015,Aug,2015-08-27,Sentio,H,20.6
2015,Aug,2015-08-28,Respons,H,23.8
2015,Aug,2015-08-08,Norfakta,KrF,5.4
2015,Aug,2015-08-10,Kantar TNS,KrF,5.0
2015,Aug,2015-08-12,Norstat,KrF,4.7
2015,Aug,2015-08-19,Opinion,KrF,5.2
2015,Aug,2015-08-23,Ipsos,KrF,4.6
2015,Aug,2015-08-27,Kantar TNS,KrF,3.1
2015,Aug,2015-08-27,Sentio,KrF,6.1
2015,Aug,2015-08-28,Respons,KrF,5.0
2015,Aug,2015-08-08,Norfakta,NKP,1.4
2015,Aug,2015-08-10,Kantar TNS,NKP,1.8
2015,Aug,2015-08-12,Norstat,NKP,1.8
2015,Aug,2015-08-19,Opinion,NKP,1.4
2015,Aug,2015-08-23,Ipsos,NKP,1.4
2015,Aug,2015-08-27,Kantar TNS,NKP,1.6
2015,Aug,2015-08-27,Sentio,NKP,1.6
2015,Aug,2015-08-28,Respons,NKP,2.2
2015,Aug,2015-08-08,Norfakta,SF,3.2
2015,Aug,2015-08-10,Kantar TNS,SF,3.4
2015,Aug,2015-08-12,Norstat,SF,3.6
2015,Aug,2015-08-19,Opinion,SF,3.5
2015,Aug,2015-08-23,Ipsos,SF,4.8
2015,Aug,2015-08-27,Kantar TNS,SF,4.8
2015,Aug,2015-08-27,Sentio,SF,4.6
2015,Aug,2015-08-28,Respons,SF,3.9
2015,Aug,2015-08-08,Norfakta,Sp,5.6
2015,Aug,2015-08-10,Kantar TNS,Sp,5.5
2015,Aug,2015-08-12,Norstat,Sp,6.1
2015,Aug,2015-08-19,Opinion,Sp,6.2
2015,Aug,2015-08-23,Ipsos,Sp,4.2
2015,Aug,2015-08-27,Kantar TNS,Sp,5.9
2015,Aug,2015-08-27,Sentio,Sp,6.3
2015,Aug,2015-08-28,Respons,Sp,6.2
2015,Aug,2015-08-08,Norfakta,Unnamed: 12,3.9
2015,Aug,2015-08-10,Kantar TNS,Unnamed: 12,4.9
2015,Aug,2015-08-12,Norstat,Unnamed: 12,4.4
2015,Aug,2015-08-19,Opinion,Unnamed: 12,4.7
2015,Aug,2015-08-23,Ipsos,Unnamed: 12,4.0
2015,Aug,2015-08-27,Kantar TNS,Unnamed: 12,5.0
2015,Aug,2015-08-27,Sentio,Unnamed: 12,6.0
2015,Aug,2015-08-28,Respons,Unnamed: 12,5.0
2015,Aug,2015-08-08,Norfakta,Unnamed: 6,12.7
2015,Aug,2015-08-10,Kantar TNS,Unnamed: 6,11.7
2015,Aug,2015-08-12,Norstat,Unnamed: 6,12.4
2015,Aug,2015-08-19,Opinion,Unnamed: 6,12.8
2015,Aug,2015-08-23,Ipsos,Unnamed: 6,13.0
2015,Aug,2015-08-27,Kantar TNS,Unnamed: 6,11.6
2015,Aug,2015-08-27,Sentio,Unnamed: 6,14.3
2015,Aug,2015-08-28,Respons,Unnamed: 6,12.8
2015,Aug,2015-08-08,Norfakta,V,3.4
2015,Aug,2015-08-10,Kantar TNS,V,4.6
2015,Aug,2015-08-12,Norstat,V,3.6
2015,Aug,2015-08-19,Opinion,V,4.8
2015,Aug,2015-08-23,Ipsos,V,5.2
2015,Aug,2015-08-27,Kantar TNS,V,5.4
2015,Aug,2015-08-27,Sentio,V,3.8
2015,Aug,2015-08-28,Respons,V,5.2
2015,Des,2015-12-01,Kantar TNS,Ap,34.2
2015,Des,2015-12-02,Norstat,Ap,34.6
2015,Des,2015-12-07,Norfakta,Ap,33.5
2015,Des,2015-12-09,Opinion,Ap,35.4
2015,Des,2015-12-10,Respons,Ap,31.3
2015,Des,2015-12-16,Sentio,Ap,35.6
2015,Des,2015-12-18,Ipsos,Ap,34.0
2015,Des,2015-12-29,Norstat,Ap,33.4
2015,Des,2015-12-01,Kantar TNS,H,22.5
2015,Des,2015-12-02,Norstat,H,22.5
2015,Des,2015-12-07,Norfakta,H,20.7
2015,Des,2015-12-09,Opinion,H,21.6
2015,Des,2015-12-10,Respons,H,23.7
2015,Des,2015-12-16,Sentio,H,20.6
2015,Des,2015-12-18,Ipsos,H,20.9
2015,Des,2015-12-29,Norstat,H,23.8
2015,Des,2015-12-01,Kantar TNS,KrF,5.2
2015,Des,2015-12-02,Norstat,KrF,5.4
2015,Des,2015-12-07,Norfakta,KrF,5.1
2015,Des,2015-12-09,Opinion,KrF,4.4
2015,Des,2015-12-10,Respons,KrF,5.0
2015,Des,2015-12-16,Sentio,KrF,4.3
2015,Des,2015-12-18,Ipsos,KrF,4.5
2015,Des,2015-12-29,Norstat,KrF,6.0
2015,Des,2015-12-01,Kantar TNS,NKP,2.1
2015,Des,2015-12-02,Norstat,NKP,1.8
2015,Des,2015-12-07,Norfakta,NKP,1.9
2015,Des,2015-12-09,Opinion,NKP,1.9
2015,Des,2015-12-10,Respons,NKP,1.6
2015,Des,2015-12-16,Sentio,NKP,2.2
2015,Des,2015-12-18,Ipsos,NKP,1.9
2015,Des,2015-12-29,Norstat,NKP,1.7
2015,Des,2015-12-01,Kantar TNS,SF,3.9
2015,Des,2015-12-02,Norstat,SF,4.3
2015,Des,2015-12-07,Norfakta,SF,3.5
2015,Des,2015-12-09,Opinion,SF,3.3
2015,Des,2015-12-10,Respons,SF,3.9
2015,Des,2015-12-16,Sentio,SF,3.6
2015,Des,2015-12-18,Ipsos,SF,3.6
2015,Des,2015-12-29,Norstat,SF,3.5
2015,Des,2015-12-01,Kantar TNS,Sp,6.6
2015,Des,2015-12-02,Norstat,Sp,5.8
2015,Des,2015-12-07,Norfakta,Sp,4.7
2015,Des,2015-12-09,Opinion,Sp,6.0
2015,Des,2015-12-10,Respons,Sp,5.3
2015,Des,2015-12-16,Sentio,Sp,7.1
2015,Des,2015-12-18,Ipsos,Sp,7.6
2015,Des,2015-12-29,Norstat,Sp,4.5
2015,Des,2015-12-01,Kantar TNS,Unnamed: 12,3.9
2015,Des,2015-12-02,Norstat,Unnamed: 12,4.0
2015,Des,2015-12-07,Norfakta,Unnamed: 12,5.3
2015,Des,2015-12-09,Opinion,Unnamed: 12,3.8
2015,Des,2015-12-10,Respons,Unnamed: 12,4.6
2015,Des,2015-12-16,Sentio,Unnamed: 12,4.4
2015,Des,2015-12-18,Ipsos,Unnamed: 12,5.4
2015,Des,2015-12-29,Norstat,Unnamed: 12,3.0
2015,Des,2015-12-01,Kantar TNS,Unnamed: 6,15.6
2015,Des,2015-12-02,Norstat,Unnamed: 6,17.3
2015,Des,2015-12-07,Norfakta,Unnamed: 6,18.2
2015,Des,2015-12-09,Opinion,Unnamed: 6,18.3
2015,Des,2015-12-10,Respons,Unnamed: 6,17.6
2015,Des,2015-12-16,Sentio,Unnamed: 6,16.6
2015,Des,2015-12-18,Ipsos,Unnamed: 6,16.9
2015,Des,2015-12-29,Norstat,Unnamed: 6,19.2
2015,Des,2015-12-01,Kantar TNS,V,5.2
2015,Des,2015-12-02,Norstat,V,3.4
2015,Des,2015-12-07,Norfakta,V,4.5
2015,Des,2015-12-09,Opinion,V,3.3
2015,Des,2015-12-10,Respons,V,5.2
2015,Des,2015-12-16,Sentio,V,4.0
2015,Des,2015-12-18,Ipsos,V,4.0
2015,Des,2015-12-29,Norstat,V,3.2
2015,Feb,2015-02-02,Kantar TNS,Ap,42.3
2015,Feb,2015-02-05,Norstat,Ap,42.4
2015,Feb,2015-02-07,Norfakta,Ap,41.3
2015,Feb,2015-02-11,Norstat,Ap,39.7
2015,Feb,2015-02-16,Respons,Ap,41.1
2015,Feb,2015-02-19,Opinion,Ap,42.8
2015,Feb,2015-02-25,Sentio,Ap,43.4
2015,Feb,2015-02-28,InFact,Ap,41.8
2015,Feb,2015-02-02,Kantar TNS,H,20.3
2015,Feb,2015-02-05,Norstat,H,20.9
2015,Feb,2015-02-07,Norfakta,H,21.9
2015,Feb,2015-02-11,Norstat,H,21.8
2015,Feb,2015-02-16,Respons,H,21.7
2015,Feb,2015-02-19,Opinion,H,21.4
2015,Feb,2015-02-25,Sentio,H,21.4
2015,Feb,2015-02-28,InFact,H,20.8
2015,Feb,2015-02-02,Kantar TNS,KrF,5.8
2015,Feb,2015-02-05,Norstat,KrF,5.1
2015,Feb,2015-02-07,Norfakta,KrF,4.5
2015,Feb,2015-02-11,Norstat,KrF,4.7
2015,Feb,2015-02-16,Respons,KrF,5.8
2015,Feb,2015-02-19,Opinion,KrF,4.9
2015,Feb,2015-02-25,Sentio,KrF,5.4
2015,Feb,2015-02-28,InFact,KrF,6.0
2015,Feb,2015-02-02,Kantar TNS,NKP,1.5
2015,Feb,2015-02-05,Norstat,NKP,0.7
2015,Feb,2015-02-07,Norfakta,NKP,1.2
2015,Feb,2015-02-11,Norstat,NKP,1.3
2015,Feb,2015-02-16,Respons,NKP,1.8
2015,Feb,2015-02-19,Opinion,NKP,2.4
2015,Feb,2015-02-25,Sentio,NKP,1.0
2015,Feb,2015-02-28,InFact,NKP,1.4
2015,Feb,2015-02-02,Kantar TNS,SF,4.1
2015,Feb,2015-02-05,Norstat,SF,3.6
2015,Feb,2015-02-07,Norfakta,SF,3.8
2015,Feb,2015-02-11,Norstat,SF,3.6
2015,Feb,2015-02-16,Respons,SF,4.1
2015,Feb,2015-02-19,Opinion,SF,4.0
2015,Feb,2015-02-25,Sentio,SF,4.3
2015,Feb,2015-02-28,InFact,SF,3.8
2015,Feb,2015-02-02,Kantar TNS,Sp,6.0
2015,Feb,2015-02-05,Norstat,Sp,5.1
2015,Feb,2015-02-07,Norfakta,Sp,5.1
2015,Feb,2015-02-11,Norstat,Sp,6.5
2015,Feb,2015-02-16,Respons,Sp,5.9
2015,Feb,2015-02-19,Opinion,Sp,6.4
2015,Feb,2015-02-25,Sentio,Sp,5.8
2015,Feb,2015-02-28,InFact,Sp,4.8
2015,Feb,2015-02-02,Kantar TNS,Unnamed: 12,3.5
2015,Feb,2015-02-05,Norstat,Unnamed: 12,4.6
2015,Feb,2015-02-07,Norfakta,Unnamed: 12,2.9
2015,Feb,2015-02-11,Norstat,Unnamed: 12,3.9
2015,Feb,2015-02-16,Respons,Unnamed: 12,3.3
2015,Feb,2015-02-19,Opinion,Unnamed: 12,3.1
2015,Feb,2015-02-25,Sentio,Unnamed: 12,3.6
2015,Feb,2015-02-28,InFact,Unnamed: 12,4.2
2015,Feb,2015-02-02,Kantar TNS,Unnamed: 6,10.6
2015,Feb,2015-02-05,Norstat,Unnamed: 6,12.1
2015,Feb,2015-02-07,Norfakta,Unnamed: 6,12.4
2015,Feb,2015-02-11,Norstat,Unnamed: 6,13.5
2015,Feb,2015-02-16,Respons,Unnamed: 6,9.9
2015,Feb,2015-02-19,Opinion,Unnamed: 6,10.0
2015,Feb,2015-02-25,Sentio,Unnamed: 6,9.2
2015,Feb,2015-02-28,InFact,Unnamed: 6,11.7
2015,Feb,2015-02-02,Kantar TNS,V,4.9
2015,Feb,2015-02-05,Norstat,V,5.0
2015,Feb,2015-02-07,Norfakta,V,4.9
2015,Feb,2015-02-11,Norstat,V,4.1
2015,Feb,2015-02-16,Respons,V,5.2
2015,Feb,2015-02-19,Opinion,V,4.5
2015,Feb,2015-02-25,Sentio,V,4.6
2015,Feb,2015-02-28,InFact,V,4.4
2015,Jan,2015-01-10,Norfakta,Ap,40.1
2015,Jan,2015-01-12,Kantar TNS,Ap,42.8
2015,Jan,2015-01-14,Norstat,Ap,40.4
2015,Jan,2015-01-19,Respons,Ap,41.2
2015,Jan,2015-01-21,Opinion,Ap,40.6
2015,Jan,2015-01-23,Ipsos,Ap,42.4
2015,Jan,2015-01-30,Sentio,Ap,42.7
2015,Jan,2015-01-10,Norfakta,H,22.6
2015,Jan,2015-01-12,Kantar TNS,H,20.9
2015,Jan,2015-01-14,Norstat,H,23.3
2015,Jan,2015-01-19,Respons,H,22.7
2015,Jan,2015-01-21,Opinion,H,22.9
2015,Jan,2015-01-23,Ipsos,H,22.7
2015,Jan,2015-01-30,Sentio,H,23.4
2015,Jan,2015-01-10,Norfakta,KrF,5.2
2015,Jan,2015-01-12,Kantar TNS,KrF,4.7
2015,Jan,2015-01-14,Norstat,KrF,5.4
2015,Jan,2015-01-19,Respons,KrF,5.3
2015,Jan,2015-01-21,Opinion,KrF,5.6
2015,Jan,2015-01-23,Ipsos,KrF,5.6
2015,Jan,2015-01-30,Sentio,KrF,5.2
2015,Jan,2015-01-10,Norfakta,NKP,1.4
2015,Jan,2015-01-12,Kantar TNS,NKP,1.2
2015,Jan,2015-01-14,Norstat,NKP,1.0
2015,Jan,2015-01-19,Respons,NKP,1.2
2015,Jan,2015-01-21,Opinion,NKP,1.4
2015,Jan,2015-01-23,Ipsos,NKP,1.5
2015,Jan,2015-01-30,Sentio,NKP,1.0
2015,Jan,2015-01-10,Norfakta,SF,4.4
2015,Jan,2015-01-12,Kantar TNS,SF,3.2
2015,Jan,2015-01-14,Norstat,SF,3.3
2015,Jan,2015-01-19,Respons,SF,4.6
2015,Jan,2015-01-21,Opinion,SF,3.5
2015,Jan,2015-01-23,Ipsos,SF,3.9
2015,Jan,2015-01-30,Sentio,SF,3.3
2015,Jan,2015-01-10,Norfakta,Sp,6.1
2015,Jan,2015-01-12,Kantar TNS,Sp,7.0
2015,Jan,2015-01-14,Norstat,Sp,5.0
2015,Jan,2015-01-19,Respons,Sp,4.6
2015,Jan,2015-01-21,Opinion,Sp,5.3
2015,Jan,2015-01-23,Ipsos,Sp,5.0
2015,Jan,2015-01-30,Sentio,Sp,4.8
2015,Jan,2015-01-10,Norfakta,Unnamed: 12,3.3
2015,Jan,2015-01-12,Kantar TNS,Unnamed: 12,3.2
2015,Jan,2015-01-14,Norstat,Unnamed: 12,3.9
2015,Jan,2015-01-19,Respons,Unnamed: 12,3.7
2015,Jan,2015-01-21,Opinion,Unnamed: 12,3.5
2015,Jan,2015-01-23,Ipsos,Unnamed: 12,3.2
2015,Jan,2015-01-30,Sentio,Unnamed: 12,2.7
2015,Jan,2015-01-10,Norfakta,Unnamed: 6,11.9
2015,Jan,2015-01-12,Kantar TNS,Unnamed: 6,10.5
2015,Jan,2015-01-14,Norstat,Unnamed: 6,12.3
2015,Jan,2015-01-19,Respons,Unnamed: 6,11.3
2015,Jan,2015-01-21,Opinion,Unnamed: 6,11.9
2015,Jan,2015-01-23,Ipsos,Unnamed: 6,11.2
2015,Jan,2015-01-30,Sentio,Unnamed: 6,10.2
2015,Jan,2015-01-10,Norfakta,V,3.8
2015,Jan,2015-01-12,Kantar TNS,V,5.7
2015,Jan,2015-01-14,Norstat,V,4.4
2015,Jan,2015-01-19,Respons,V,4.8
2015,Jan,2015-01-21,Opinion,V,4.7
2015,Jan,2015-01-23,Ipsos,V,4.2
2015,Jan,2015-01-30,Sentio,V,4.6
2015,Jul,2015-07-02,Norstat,Ap,35.8
2015,Jul,2015-07-10,Kantar TNS,Ap,38.8
2015,Jul,2015-07-11,Norfakta,Ap,38.1
2015,Jul,2015-07-02,Norstat,H,23.4
2015,Jul,2015-07-10,Kantar TNS,H,22.8
2015,Jul,2015-07-11,Norfakta,H,21.8
2015,Jul,2015-07-02,Norstat,KrF,5.1
2015,Jul,2015-07-10,Kantar TNS,KrF,4.6
2015,Jul,2015-07-11,Norfakta,KrF,5.7
2015,Jul,2015-07-02,Norstat,NKP,1.0
2015,Jul,2015-07-10,Kantar TNS,NKP,1.5
2015,Jul,2015-07-11,Norfakta,NKP,2.5
2015,Jul,2015-07-02,Norstat,SF,4.9
2015,Jul,2015-07-10,Kantar TNS,SF,4.1
2015,Jul,2015-07-11,Norfakta,SF,3.9
2015,Jul,2015-07-02,Norstat,Sp,6.4
2015,Jul,2015-07-10,Kantar TNS,Sp,4.6
2015,Jul,2015-07-11,Norfakta,Sp,4.3
2015,Jul,2015-07-02,Norstat,Unnamed: 12,3.9
2015,Jul,2015-07-10,Kantar TNS,Unnamed: 12,5.0
2015,Jul,2015-07-11,Norfakta,Unnamed: 12,3.9
2015,Jul,2015-07-02,Norstat,Unnamed: 6,14.2
2015,Jul,2015-07-10,Kantar TNS,Unnamed: 6,11.0
2015,Jul,2015-07-11,Norfakta,Unnamed: 6,13.3
2015,Jul,2015-07-02,Norstat,V,3.5
2015,Jul,2015-07-10,Kantar TNS,V,5.7
2015,Jul,2015-07-11,Norfakta,V,4.5
2015,Jun,2015-06-02,Sentio,Ap,40.3
2015,Jun,2015-06-04,Norstat,Ap,40.0
2015,Jun,2015-06-05,Kantar TNS,Ap,37.9
2015,Jun,2015-06-06,Norfakta,Ap,39.5
2015,Jun,2015-06-11,Respons,Ap,35.9
2015,Jun,2015-06-12,Norstat,Ap,41.0
2015,Jun,2015-06-17,Opinion,Ap,41.1
2015,Jun,2015-06-22,Ipsos,Ap,36.8
2015,Jun,2015-06-27,Sentio,Ap,38.1
2015,Jun,2015-06-02,Sentio,H,22.1
2015,Jun,2015-06-04,Norstat,H,21.6
2015,Jun,2015-06-05,Kantar TNS,H,23.5
2015,Jun,2015-06-06,Norfakta,H,22.2
2015,Jun,2015-06-11,Respons,H,24.7
2015,Jun,2015-06-12,Norstat,H,22.0
2015,Jun,2015-06-17,Opinion,H,22.8
2015,Jun,2015-06-22,Ipsos,H,21.4
2015,Jun,2015-06-27,Sentio,H,22.0
2015,Jun,2015-06-02,Sentio,KrF,5.3
